"Legislaturperiode";"Patei";"Wahlkreis";"Stimmen";"Stimmenprozent"
17;"FDP";109;25944;17.5
17;"GRÜNE";109;12133;8.18
17;"DIE LINKE";109;9755;6.58
17;"NPD";109;1543;1.04
17;"Die Tierschutzpartei";109;989;0.67
17;"FAMILIE";109;813;0.55
17;"REP";109;530;0.36
17;"Volksabstimmung";109;133;0.09
17;"MLPD";109;30;0.02
17;"PSG";109;22;0.01
17;"ZENTRUM";109;509;0.34
17;"BüSo";109;22;0.01
17;"DVU";109;85;0.06
17;"ödp";109;107;0.07
17;"PIRATEN";109;2556;1.72
17;"RRP";109;242;0.16
17;"RENTNER";109;603;0.41
17;"SPD";110;30018;24.46
17;"CDU";110;43020;35.05
17;"FDP";110;22148;18.04
17;"GRÜNE";110;10876;8.86
17;"DIE LINKE";110;10241;8.34
17;"NPD";110;1231;1
17;"Die Tierschutzpartei";110;906;0.74
17;"FAMILIE";110;526;0.43
17;"REP";110;301;0.25
17;"Volksabstimmung";110;104;0.08
17;"MLPD";110;31;0.03
17;"PSG";110;19;0.02
17;"ZENTRUM";110;259;0.21
17;"BüSo";110;20;0.02
17;"DVU";110;49;0.04
17;"ödp";110;84;0.07
17;"PIRATEN";110;2191;1.78
17;"RRP";110;196;0.16
17;"RENTNER";110;526;0.43
17;"SPD";111;35551;23.98
17;"CDU";111;53252;35.92
17;"FDP";111;28625;19.31
17;"GRÜNE";111;13867;9.35
17;"DIE LINKE";111;10016;6.76
17;"NPD";111;1012;0.68
17;"Die Tierschutzpartei";111;926;0.62
17;"FAMILIE";111;1028;0.69
17;"REP";111;345;0.23
17;"Volksabstimmung";111;121;0.08
17;"MLPD";111;44;0.03
17;"PSG";111;20;0.01
17;"ZENTRUM";111;285;0.19
17;"BüSo";111;32;0.02
17;"DVU";111;60;0.04
17;"ödp";111;90;0.06
17;"PIRATEN";111;2267;1.53
17;"RRP";111;195;0.13
17;"RENTNER";111;522;0.35
17;"SPD";112;36743;22.58
17;"CDU";112;61723;37.93
17;"FDP";112;30071;18.48
17;"GRÜNE";112;14433;8.87
17;"DIE LINKE";112;11935;7.34
17;"NPD";112;1428;0.88
17;"Die Tierschutzpartei";112;1269;0.78
17;"FAMILIE";112;840;0.52
17;"REP";112;302;0.19
17;"Volksabstimmung";112;133;0.08
17;"MLPD";112;22;0.01
17;"PSG";112;25;0.02
17;"ZENTRUM";112;106;0.07
17;"BüSo";112;22;0.01
17;"DVU";112;78;0.05
17;"ödp";112;130;0.08
17;"PIRATEN";112;2554;1.57
17;"RRP";112;171;0.11
17;"RENTNER";112;723;0.44
17;"SPD";113;36810;23.48
17;"CDU";113;66161;42.21
17;"FDP";113;25249;16.11
17;"GRÜNE";113;12355;7.88
17;"DIE LINKE";113;9566;6.1
17;"NPD";113;1045;0.67
17;"Die Tierschutzpartei";113;974;0.62
17;"FAMILIE";113;819;0.52
17;"REP";113;299;0.19
17;"Volksabstimmung";113;115;0.07
17;"MLPD";113;25;0.02
17;"PSG";113;15;0.01
17;"ZENTRUM";113;90;0.06
17;"BüSo";113;29;0.02
17;"DVU";113;95;0.06
17;"ödp";113;138;0.09
17;"PIRATEN";113;2277;1.45
17;"RRP";113;166;0.11
17;"RENTNER";113;511;0.33
17;"SPD";114;48139;32.16
17;"CDU";114;49564;33.11
17;"FDP";114;19441;12.99
17;"GRÜNE";114;12853;8.59
17;"DIE LINKE";114;12676;8.47
17;"NPD";114;1323;0.88
17;"Die Tierschutzpartei";114;969;0.65
17;"FAMILIE";114;923;0.62
17;"REP";114;395;0.26
17;"Volksabstimmung";114;97;0.06
17;"MLPD";114;30;0.02
17;"PSG";114;15;0.01
17;"ZENTRUM";114;86;0.06
17;"BüSo";114;28;0.02
17;"DVU";114;87;0.06
17;"ödp";114;114;0.08
17;"PIRATEN";114;2335;1.56
17;"RRP";114;187;0.12
17;"RENTNER";114;446;0.3
17;"SPD";115;40990;31.98
17;"CDU";115;38812;30.28
17;"FDP";115;18168;14.17
17;"GRÜNE";115;12727;9.93
17;"DIE LINKE";115;11438;8.92
17;"NPD";115;1091;0.85
17;"Die Tierschutzpartei";115;841;0.66
17;"FAMILIE";115;535;0.42
17;"REP";115;308;0.24
17;"Volksabstimmung";115;102;0.08
17;"MLPD";115;108;0.08
17;"PSG";115;20;0.02
17;"ZENTRUM";115;72;0.06
17;"BüSo";115;21;0.02
17;"DVU";115;76;0.06
17;"ödp";115;76;0.06
17;"PIRATEN";115;2078;1.62
17;"RRP";115;187;0.15
17;"RENTNER";115;539;0.42
17;"SPD";116;45956;36.27
17;"CDU";116;33638;26.55
17;"FDP";116;12709;10.03
17;"GRÜNE";116;12118;9.56
17;"DIE LINKE";116;14678;11.59
17;"NPD";116;1529;1.21
17;"Die Tierschutzpartei";116;1038;0.82
17;"FAMILIE";116;662;0.52
17;"REP";116;594;0.47
17;"Volksabstimmung";116;120;0.09
17;"MLPD";116;161;0.13
17;"PSG";116;32;0.03
17;"ZENTRUM";116;131;0.1
17;"BüSo";116;36;0.03
17;"DVU";116;110;0.09
17;"ödp";116;107;0.08
17;"PIRATEN";116;2305;1.82
17;"RRP";116;217;0.17
17;"RENTNER";116;551;0.43
17;"SPD";117;38305;40.71
17;"CDU";117;21808;23.18
17;"FDP";117;7872;8.37
17;"GRÜNE";117;6582;7
17;"DIE LINKE";117;12940;13.75
17;"NPD";117;1960;2.08
17;"Die Tierschutzpartei";117;818;0.87
17;"FAMILIE";117;502;0.53
17;"REP";117;519;0.55
17;"Volksabstimmung";117;80;0.09
17;"MLPD";117;168;0.18
17;"PSG";117;28;0.03
17;"ZENTRUM";117;177;0.19
17;"BüSo";117;32;0.03
17;"DVU";117;114;0.12
17;"ödp";117;51;0.05
17;"PIRATEN";117;1503;1.6
17;"RRP";117;175;0.19
17;"RENTNER";117;453;0.48
17;"SPD";118;57689;39.43
17;"CDU";118;35712;24.41
17;"FDP";118;15049;10.29
17;"GRÜNE";118;13352;9.13
17;"DIE LINKE";118;16311;11.15
17;"NPD";118;2011;1.37
17;"Die Tierschutzpartei";118;1109;0.76
17;"FAMILIE";118;740;0.51
17;"REP";118;480;0.33
17;"Volksabstimmung";118;119;0.08
17;"MLPD";118;118;0.08
17;"PSG";118;35;0.02
17;"ZENTRUM";118;93;0.06
17;"BüSo";118;43;0.03
17;"DVU";118;135;0.09
17;"ödp";118;106;0.07
17;"PIRATEN";118;2325;1.59
17;"RRP";118;211;0.14
17;"RENTNER";118;667;0.46
17;"SPD";119;49498;35.55
17;"CDU";119;37762;27.12
17;"FDP";119;18416;13.23
17;"GRÜNE";119;13253;9.52
17;"DIE LINKE";119;13226;9.5
17;"NPD";119;1458;1.05
17;"Die Tierschutzpartei";119;1018;0.73
17;"FAMILIE";119;698;0.5
17;"REP";119;538;0.39
17;"Volksabstimmung";119;108;0.08
17;"MLPD";119;139;0.1
17;"PSG";119;32;0.02
17;"ZENTRUM";119;66;0.05
17;"BüSo";119;60;0.04
17;"DVU";119;83;0.06
17;"ödp";119;97;0.07
17;"PIRATEN";119;2054;1.48
17;"RRP";119;227;0.16
17;"RENTNER";119;518;0.37
17;"SPD";120;41637;39.03
17;"CDU";120;25067;23.5
17;"FDP";120;10947;10.26
17;"GRÜNE";120;9495;8.9
17;"DIE LINKE";120;12431;11.65
17;"NPD";120;1619;1.52
17;"Die Tierschutzpartei";120;874;0.82
17;"FAMILIE";120;565;0.53
17;"REP";120;979;0.92
17;"Volksabstimmung";120;118;0.11
17;"MLPD";120;141;0.13
17;"PSG";120;31;0.03
17;"ZENTRUM";120;74;0.07
17;"BüSo";120;154;0.14
17;"DVU";120;62;0.06
17;"ödp";120;65;0.06
17;"PIRATEN";120;1852;1.74
17;"RRP";120;171;0.16
17;"RENTNER";120;407;0.38
17;"SPD";121;45888;30.99
17;"CDU";121;44455;30.02
17;"FDP";121;20829;14.07
17;"GRÜNE";121;17807;12.03
17;"DIE LINKE";121;12239;8.26
17;"NPD";121;1227;0.83
17;"Die Tierschutzpartei";121;915;0.62
17;"FAMILIE";121;525;0.35
17;"REP";121;598;0.4
17;"Volksabstimmung";121;142;0.1
17;"MLPD";121;91;0.06
17;"PSG";121;39;0.03
17;"ZENTRUM";121;78;0.05
17;"BüSo";121;148;0.1
17;"DVU";121;75;0.05
17;"ödp";121;109;0.07
17;"PIRATEN";121;2341;1.58
17;"RRP";121;173;0.12
17;"RENTNER";121;404;0.27
17;"SPD";122;43571;35.52
17;"CDU";122;34732;28.32
17;"FDP";122;13462;10.98
17;"GRÜNE";122;9984;8.14
17;"DIE LINKE";122;14202;11.58
17;"NPD";122;1470;1.2
17;"Die Tierschutzpartei";122;852;0.69
17;"FAMILIE";122;599;0.49
17;"REP";122;410;0.33
17;"Volksabstimmung";122;102;0.08
17;"MLPD";122;80;0.07
17;"PSG";122;17;0.01
17;"ZENTRUM";122;56;0.05
17;"BüSo";122;30;0.02
17;"DVU";122;182;0.15
17;"ödp";122;82;0.07
17;"PIRATEN";122;2162;1.76
17;"RRP";122;202;0.16
17;"RENTNER";122;463;0.38
17;"SPD";123;51110;36.79
17;"CDU";123;40418;29.09
17;"FDP";123;15219;10.95
17;"GRÜNE";123;10299;7.41
17;"DIE LINKE";123;14614;10.52
17;"NPD";123;1554;1.12
17;"Die Tierschutzpartei";123;1010;0.73
17;"FAMILIE";123;694;0.5
17;"REP";123;483;0.35
17;"Volksabstimmung";123;134;0.1
17;"MLPD";123;96;0.07
17;"PSG";123;29;0.02
17;"ZENTRUM";123;64;0.05
17;"BüSo";123;28;0.02
17;"DVU";123;135;0.1
17;"ödp";123;83;0.06
17;"PIRATEN";123;2285;1.64
17;"RRP";123;211;0.15
17;"RENTNER";123;467;0.34
17;"SPD";124;50435;41.96
17;"CDU";124;27930;23.24
17;"FDP";124;10846;9.02
17;"GRÜNE";124;8327;6.93
17;"DIE LINKE";124;14497;12.06
17;"NPD";124;2018;1.68
17;"Die Tierschutzpartei";124;818;0.68
17;"FAMILIE";124;573;0.48
17;"REP";124;1094;0.91
17;"Volksabstimmung";124;112;0.09
17;"MLPD";124;454;0.38
17;"PSG";124;21;0.02
17;"ZENTRUM";124;67;0.06
17;"BüSo";124;33;0.03
17;"DVU";124;108;0.09
17;"ödp";124;52;0.04
17;"PIRATEN";124;2148;1.79
17;"RRP";124;158;0.13
17;"RENTNER";124;510;0.42
17;"SPD";125;34893;24.53
17;"CDU";125;59231;41.63
17;"FDP";125;22277;15.66
17;"GRÜNE";125;10999;7.73
17;"DIE LINKE";125;9197;6.46
17;"NPD";125;993;0.7
17;"Die Tierschutzpartei";125;568;0.4
17;"FAMILIE";125;647;0.45
17;"REP";125;201;0.14
17;"Volksabstimmung";125;67;0.05
17;"MLPD";125;16;0.01
17;"PSG";125;20;0.01
17;"ZENTRUM";125;128;0.09
17;"BüSo";125;20;0.01
17;"DVU";125;62;0.04
17;"ödp";125;113;0.08
17;"PIRATEN";125;2249;1.58
17;"RRP";125;227;0.16
17;"RENTNER";125;358;0.25
17;"SPD";126;54532;37.12
17;"CDU";126;42153;28.69
17;"FDP";126;16171;11.01
17;"GRÜNE";126;10267;6.99
17;"DIE LINKE";126;15624;10.63
17;"NPD";126;1738;1.18
17;"Die Tierschutzpartei";126;1052;0.72
17;"FAMILIE";126;804;0.55
17;"REP";126;643;0.44
17;"Volksabstimmung";126;102;0.07
17;"MLPD";126;128;0.09
17;"PSG";126;23;0.02
17;"ZENTRUM";126;74;0.05
17;"BüSo";126;34;0.02
17;"DVU";126;114;0.08
17;"ödp";126;447;0.3
17;"PIRATEN";126;2261;1.54
17;"RRP";126;182;0.12
17;"RENTNER";126;578;0.39
17;"SPD";127;32344;22.08
17;"CDU";127;67056;45.77
17;"FDP";127;24230;16.54
17;"GRÜNE";127;10793;7.37
17;"DIE LINKE";127;7222;4.93
17;"NPD";127;805;0.55
17;"Die Tierschutzpartei";127;599;0.41
17;"FAMILIE";127;625;0.43
17;"REP";127;188;0.13
17;"Volksabstimmung";127;73;0.05
17;"MLPD";127;17;0.01
17;"PSG";127;13;0.01
17;"ZENTRUM";127;103;0.07
17;"BüSo";127;12;0.01
17;"DVU";127;56;0.04
17;"ödp";127;94;0.06
17;"PIRATEN";127;1823;1.24
17;"RRP";127;100;0.07
17;"RENTNER";127;344;0.23
17;"SPD";128;31790;21.88
17;"CDU";128;61901;42.61
17;"FDP";128;24041;16.55
17;"GRÜNE";128;13607;9.37
17;"DIE LINKE";128;8504;5.85
17;"NPD";128;752;0.52
17;"Die Tierschutzpartei";128;705;0.49
17;"FAMILIE";128;703;0.48
17;"REP";128;213;0.15
17;"Volksabstimmung";128;80;0.06
17;"MLPD";128;13;0.01
17;"PSG";128;20;0.01
17;"ZENTRUM";128;93;0.06
17;"BüSo";128;16;0.01
17;"DVU";128;67;0.05
17;"ödp";128;163;0.11
17;"PIRATEN";128;2008;1.38
17;"RRP";128;169;0.12
17;"RENTNER";128;424;0.29
17;"SPD";129;43523;30.56
17;"CDU";129;51067;35.86
17;"FDP";129;20001;14.04
17;"GRÜNE";129;13366;9.39
17;"DIE LINKE";129;9250;6.5
17;"NPD";129;929;0.65
17;"Die Tierschutzpartei";129;555;0.39
17;"FAMILIE";129;686;0.48
17;"REP";129;204;0.14
17;"Volksabstimmung";129;56;0.04
17;"MLPD";129;14;0.01
17;"PSG";129;15;0.01
17;"ZENTRUM";129;63;0.04
17;"BüSo";129;24;0.02
17;"DVU";129;71;0.05
17;"ödp";129;85;0.06
17;"PIRATEN";129;2047;1.44
17;"RRP";129;169;0.12
17;"RENTNER";129;286;0.2
17;"SPD";130;38604;23.72
17;"CDU";130;54902;33.74
17;"FDP";130;23951;14.72
17;"GRÜNE";130;27985;17.2
17;"DIE LINKE";130;10970;6.74
17;"NPD";130;574;0.35
17;"Die Tierschutzpartei";130;567;0.35
17;"FAMILIE";130;416;0.26
17;"REP";130;175;0.11
17;"Volksabstimmung";130;89;0.05
17;"MLPD";130;39;0.02
17;"PSG";130;19;0.01
17;"ZENTRUM";130;78;0.05
17;"BüSo";130;17;0.01
17;"DVU";130;38;0.02
17;"ödp";130;417;0.26
17;"PIRATEN";130;3489;2.14
17;"RRP";130;107;0.07
17;"RENTNER";130;294;0.18
17;"SPD";131;37608;24.36
17;"CDU";131;62706;40.61
17;"FDP";131;23668;15.33
17;"GRÜNE";131;14609;9.46
17;"DIE LINKE";131;9824;6.36
17;"NPD";131;977;0.63
17;"Die Tierschutzpartei";131;688;0.45
17;"FAMILIE";131;685;0.44
17;"REP";131;302;0.2
17;"Volksabstimmung";131;112;0.07
17;"MLPD";131;8;0.01
17;"PSG";131;16;0.01
17;"ZENTRUM";131;107;0.07
17;"BüSo";131;14;0.01
17;"DVU";131;82;0.05
17;"ödp";131;119;0.08
17;"PIRATEN";131;2308;1.49
17;"RRP";131;132;0.09
17;"RENTNER";131;443;0.29
17;"SPD";132;42512;25.56
17;"CDU";132;64808;38.97
17;"FDP";132;24698;14.85
17;"GRÜNE";132;16035;9.64
17;"DIE LINKE";132;10855;6.53
17;"NPD";132;1202;0.72
17;"Die Tierschutzpartei";132;855;0.51
17;"FAMILIE";132;824;0.5
17;"REP";132;361;0.22
17;"Volksabstimmung";132;152;0.09
17;"MLPD";132;25;0.02
17;"PSG";132;24;0.01
17;"ZENTRUM";132;86;0.05
17;"BüSo";132;24;0.01
17;"DVU";132;118;0.07
17;"ödp";132;379;0.23
17;"PIRATEN";132;2639;1.59
17;"RRP";132;177;0.11
17;"RENTNER";132;546;0.33
17;"SPD";133;53583;30.04
17;"CDU";133;54277;30.43
17;"FDP";133;19883;11.15
17;"GRÜNE";133;25057;14.05
17;"DIE LINKE";133;17126;9.6
17;"NPD";133;1453;0.81
17;"Die Tierschutzpartei";133;956;0.54
17;"FAMILIE";133;755;0.42
17;"REP";133;311;0.17
17;"Volksabstimmung";133;132;0.07
17;"MLPD";133;68;0.04
17;"PSG";133;45;0.03
17;"ZENTRUM";133;67;0.04
17;"BüSo";133;100;0.06
17;"DVU";133;120;0.07
17;"ödp";133;179;0.1
17;"PIRATEN";133;3497;1.96
17;"RRP";133;190;0.11
17;"RENTNER";133;551;0.31
17;"SPD";134;53661;32.91
17;"CDU";134;53025;32.52
17;"FDP";134;22018;13.5
17;"GRÜNE";134;14121;8.66
17;"DIE LINKE";134;12887;7.9
17;"NPD";134;1362;0.84
17;"Die Tierschutzpartei";134;942;0.58
17;"FAMILIE";134;856;0.53
17;"REP";134;603;0.37
17;"Volksabstimmung";134;189;0.12
17;"MLPD";134;31;0.02
17;"PSG";134;23;0.01
17;"ZENTRUM";134;56;0.03
17;"BüSo";134;26;0.02
17;"DVU";134;90;0.06
17;"ödp";134;137;0.08
17;"PIRATEN";134;2373;1.46
17;"RRP";134;215;0.13
17;"RENTNER";134;421;0.26
17;"SPD";135;47299;32.48
17;"CDU";135;51869;35.62
17;"FDP";135;18097;12.43
17;"GRÜNE";135;11482;7.88
17;"DIE LINKE";135;10401;7.14
17;"NPD";135;917;0.63
17;"Die Tierschutzpartei";135;713;0.49
17;"FAMILIE";135;820;0.56
17;"REP";135;771;0.53
17;"Volksabstimmung";135;98;0.07
17;"MLPD";135;21;0.01
17;"PSG";135;29;0.02
17;"ZENTRUM";135;56;0.04
17;"BüSo";135;22;0.02
17;"DVU";135;83;0.06
17;"ödp";135;113;0.08
17;"PIRATEN";135;2284;1.57
17;"RRP";135;153;0.11
17;"RENTNER";135;397;0.27
17;"SPD";136;43628;34.54
17;"CDU";136;40545;32.1
17;"FDP";136;16627;13.17
17;"GRÜNE";136;10270;8.13
17;"DIE LINKE";136;9059;7.17
17;"NPD";136;1039;0.82
17;"Die Tierschutzpartei";136;728;0.58
17;"FAMILIE";136;779;0.62
17;"REP";136;358;0.28
17;"Volksabstimmung";136;95;0.08
17;"MLPD";136;23;0.02
17;"PSG";136;10;0.01
17;"ZENTRUM";136;66;0.05
17;"BüSo";136;36;0.03
17;"DVU";136;94;0.07
17;"ödp";136;119;0.09
17;"PIRATEN";136;2283;1.81
17;"RRP";136;139;0.11
17;"RENTNER";136;397;0.31
17;"SPD";137;45184;28.97
17;"CDU";137;58814;37.71
17;"FDP";137;23125;14.83
17;"GRÜNE";137;11708;7.51
17;"DIE LINKE";137;10266;6.58
17;"NPD";137;1151;0.74
17;"Die Tierschutzpartei";137;727;0.47
17;"FAMILIE";137;1037;0.66
17;"REP";137;254;0.16
17;"Volksabstimmung";137;125;0.08
17;"MLPD";137;21;0.01
17;"PSG";137;31;0.02
17;"ZENTRUM";137;91;0.06
17;"BüSo";137;21;0.01
17;"DVU";137;109;0.07
17;"ödp";137;309;0.2
17;"PIRATEN";137;2474;1.59
17;"RRP";137;132;0.08
17;"RENTNER";137;374;0.24
17;"SPD";138;34925;20.49
17;"CDU";138;73354;43.04
17;"FDP";138;28805;16.9
17;"GRÜNE";138;14619;8.58
17;"DIE LINKE";138;10380;6.09
17;"NPD";138;1340;0.79
17;"Die Tierschutzpartei";138;810;0.48
17;"FAMILIE";138;1111;0.65
17;"REP";138;377;0.22
17;"Volksabstimmung";138;149;0.09
17;"MLPD";138;24;0.01
17;"PSG";138;28;0.02
17;"ZENTRUM";138;113;0.07
17;"BüSo";138;26;0.02
17;"DVU";138;116;0.07
17;"ödp";138;184;0.11
17;"PIRATEN";138;3478;2.04
17;"RRP";138;145;0.09
17;"RENTNER";138;467;0.27
17;"SPD";139;49061;32.91
17;"CDU";139;45225;30.34
17;"FDP";139;18246;12.24
17;"GRÜNE";139;13557;9.09
17;"DIE LINKE";139;14448;9.69
17;"NPD";139;1774;1.19
17;"Die Tierschutzpartei";139;1231;0.83
17;"FAMILIE";139;673;0.45
17;"REP";139;937;0.63
17;"Volksabstimmung";139;137;0.09
17;"MLPD";139;87;0.06
17;"PSG";139;12;0.01
17;"ZENTRUM";139;72;0.05
17;"BüSo";139;36;0.02
17;"DVU";139;96;0.06
17;"ödp";139;79;0.05
17;"PIRATEN";139;2407;1.61
17;"RRP";139;278;0.19
17;"RENTNER";139;706;0.47
17;"SPD";140;46848;34.85
17;"CDU";140;35927;26.73
17;"FDP";140;16778;12.48
17;"GRÜNE";140;15248;11.34
17;"DIE LINKE";140;12596;9.37
17;"NPD";140;1382;1.03
17;"Die Tierschutzpartei";140;1103;0.82
17;"FAMILIE";140;673;0.5
17;"REP";140;307;0.23
17;"Volksabstimmung";140;126;0.09
17;"MLPD";140;153;0.11
17;"PSG";140;42;0.03
17;"ZENTRUM";140;61;0.05
17;"BüSo";140;29;0.02
17;"DVU";140;108;0.08
17;"ödp";140;116;0.09
17;"PIRATEN";140;2180;1.62
17;"RRP";140;194;0.14
17;"RENTNER";140;559;0.42
17;"SPD";141;55224;36.28
17;"CDU";141;37763;24.81
17;"FDP";141;16390;10.77
17;"GRÜNE";141;18094;11.89
17;"DIE LINKE";141;16442;10.8
17;"NPD";141;1796;1.18
17;"Die Tierschutzpartei";141;1171;0.77
17;"FAMILIE";141;608;0.4
17;"REP";141;360;0.24
17;"Volksabstimmung";141;126;0.08
17;"MLPD";141;126;0.08
17;"PSG";141;49;0.03
17;"ZENTRUM";141;57;0.04
17;"BüSo";141;100;0.07
17;"DVU";141;101;0.07
17;"ödp";141;119;0.08
17;"PIRATEN";141;2943;1.93
17;"RRP";141;214;0.14
17;"RENTNER";141;538;0.35
17;"SPD";142;50922;40.23
17;"CDU";142;28681;22.66
17;"FDP";142;11591;9.16
17;"GRÜNE";142;11074;8.75
17;"DIE LINKE";142;16261;12.85
17;"NPD";142;1563;1.23
17;"Die Tierschutzpartei";142;944;0.75
17;"FAMILIE";142;604;0.48
17;"REP";142;1418;1.12
17;"Volksabstimmung";142;93;0.07
17;"MLPD";142;175;0.14
17;"PSG";142;34;0.03
17;"ZENTRUM";142;60;0.05
17;"BüSo";142;20;0.02
17;"DVU";142;164;0.13
17;"ödp";142;81;0.06
17;"PIRATEN";142;2074;1.64
17;"RRP";142;236;0.19
17;"RENTNER";142;568;0.45
17;"SPD";143;48882;33.01
17;"CDU";143;36237;24.47
17;"FDP";143;17813;12.03
17;"GRÜNE";143;20133;13.6
17;"DIE LINKE";143;16272;10.99
17;"NPD";143;1469;0.99
17;"Die Tierschutzpartei";143;960;0.65
17;"FAMILIE";143;521;0.35
17;"REP";143;231;0.16
17;"Volksabstimmung";143;128;0.09
17;"MLPD";143;146;0.1
17;"PSG";143;22;0.01
17;"ZENTRUM";143;63;0.04
17;"BüSo";143;103;0.07
17;"DVU";143;838;0.57
17;"ödp";143;105;0.07
17;"PIRATEN";143;3311;2.24
17;"RRP";143;201;0.14
17;"RENTNER";143;638;0.43
17;"SPD";144;49813;35.64
17;"CDU";144;34006;24.33
17;"FDP";144;15993;11.44
17;"GRÜNE";144;15553;11.13
17;"DIE LINKE";144;16104;11.52
17;"NPD";144;1654;1.18
17;"Die Tierschutzpartei";144;1000;0.72
17;"FAMILIE";144;677;0.48
17;"REP";144;263;0.19
17;"Volksabstimmung";144;149;0.11
17;"MLPD";144;101;0.07
17;"PSG";144;25;0.02
17;"ZENTRUM";144;53;0.04
17;"BüSo";144;42;0.03
17;"DVU";144;663;0.47
17;"ödp";144;70;0.05
17;"PIRATEN";144;2383;1.71
17;"RRP";144;275;0.2
17;"RENTNER";144;931;0.67
17;"SPD";145;55439;37.62
17;"CDU";145;38646;26.23
17;"FDP";145;17773;12.06
17;"GRÜNE";145;13756;9.34
17;"DIE LINKE";145;13842;9.39
17;"NPD";145;1665;1.13
17;"Die Tierschutzpartei";145;1045;0.71
17;"FAMILIE";145;727;0.49
17;"REP";145;307;0.21
17;"Volksabstimmung";145;144;0.1
17;"MLPD";145;44;0.03
17;"PSG";145;18;0.01
17;"ZENTRUM";145;52;0.04
17;"BüSo";145;24;0.02
17;"DVU";145;207;0.14
17;"ödp";145;88;0.06
17;"PIRATEN";145;2439;1.66
17;"RRP";145;183;0.12
17;"RENTNER";145;958;0.65
17;"SPD";146;55249;33.39
17;"CDU";146;52623;31.8
17;"FDP";146;19998;12.08
17;"GRÜNE";146;12798;7.73
17;"DIE LINKE";146;15917;9.62
17;"NPD";146;2113;1.28
17;"Die Tierschutzpartei";146;1049;0.63
17;"FAMILIE";146;810;0.49
17;"REP";146;536;0.32
17;"Volksabstimmung";146;120;0.07
17;"MLPD";146;60;0.04
17;"PSG";146;26;0.02
17;"ZENTRUM";146;66;0.04
17;"BüSo";146;26;0.02
17;"DVU";146;206;0.12
17;"ödp";146;88;0.05
17;"PIRATEN";146;2889;1.75
17;"RRP";146;241;0.15
17;"RENTNER";146;675;0.41
17;"SPD";147;41522;25.42
17;"CDU";147;59805;36.61
17;"FDP";147;27675;16.94
17;"GRÜNE";147;14081;8.62
17;"DIE LINKE";147;12460;7.63
17;"NPD";147;1324;0.81
17;"Die Tierschutzpartei";147;922;0.56
17;"FAMILIE";147;1037;0.63
17;"REP";147;388;0.24
17;"Volksabstimmung";147;149;0.09
17;"MLPD";147;13;0.01
17;"PSG";147;22;0.01
17;"ZENTRUM";147;123;0.08
17;"BüSo";147;48;0.03
17;"DVU";147;118;0.07
17;"ödp";147;106;0.06
17;"PIRATEN";147;2612;1.6
17;"RRP";147;315;0.19
17;"RENTNER";147;652;0.4
17;"SPD";148;36741;24.41
17;"CDU";148;63133;41.94
17;"FDP";148;24530;16.29
17;"GRÜNE";148;9460;6.28
17;"DIE LINKE";148;10064;6.69
17;"NPD";148;1223;0.81
17;"Die Tierschutzpartei";148;809;0.54
17;"FAMILIE";148;910;0.6
17;"REP";148;306;0.2
17;"Volksabstimmung";148;146;0.1
17;"MLPD";148;25;0.02
17;"PSG";148;26;0.02
17;"ZENTRUM";148;121;0.08
17;"BüSo";148;23;0.02
17;"DVU";148;96;0.06
17;"ödp";148;112;0.07
17;"PIRATEN";148;2008;1.33
17;"RRP";148;206;0.14
17;"RENTNER";148;601;0.4
17;"SPD";149;44822;28.88
17;"CDU";149;53999;34.79
17;"FDP";149;23059;14.86
17;"GRÜNE";149;13385;8.62
17;"DIE LINKE";149;12362;7.97
17;"NPD";149;1910;1.23
17;"Die Tierschutzpartei";149;920;0.59
17;"FAMILIE";149;755;0.49
17;"REP";149;660;0.43
17;"Volksabstimmung";149;152;0.1
17;"MLPD";149;22;0.01
17;"PSG";149;22;0.01
17;"ZENTRUM";149;88;0.06
17;"BüSo";149;26;0.02
17;"DVU";149;67;0.04
17;"ödp";149;218;0.14
17;"PIRATEN";149;2044;1.32
17;"RRP";149;200;0.13
17;"RENTNER";149;485;0.31
17;"SPD";150;36470;24.41
17;"CDU";150;59358;39.73
17;"FDP";150;25021;16.75
17;"GRÜNE";150;10379;6.95
17;"DIE LINKE";150;10797;7.23
17;"NPD";150;1564;1.05
17;"Die Tierschutzpartei";150;978;0.65
17;"FAMILIE";150;879;0.59
17;"REP";150;503;0.34
17;"Volksabstimmung";150;151;0.1
17;"MLPD";150;40;0.03
17;"PSG";150;37;0.02
17;"ZENTRUM";150;115;0.08
17;"BüSo";150;20;0.01
17;"DVU";150;119;0.08
17;"ödp";150;108;0.07
17;"PIRATEN";150;1901;1.27
17;"RRP";150;281;0.19
17;"RENTNER";150;673;0.45
17;"SPD";151;41755;28.73
17;"CDU";151;51494;35.43
17;"FDP";151;20616;14.19
17;"GRÜNE";151;10589;7.29
17;"DIE LINKE";151;12450;8.57
17;"NPD";151;1902;1.31
17;"Die Tierschutzpartei";151;1310;0.9
17;"FAMILIE";151;810;0.56
17;"REP";151;555;0.38
17;"Volksabstimmung";151;169;0.12
17;"MLPD";151;48;0.03
17;"PSG";151;23;0.02
17;"ZENTRUM";151;67;0.05
17;"BüSo";151;25;0.02
17;"DVU";151;105;0.07
17;"ödp";151;105;0.07
17;"PIRATEN";151;2181;1.5
17;"RRP";151;335;0.23
17;"RENTNER";151;786;0.54
